user_id,product_id,rating,timestamp
125,5ba34385ee46d0f253f2ee9177b42e9d,1.8,2025-01-13 11:29:23.100142
56,73b95c13ff6248021ea45625e8bf027c,3.3,2024-03-08 15:15:08.724059
139,2eb6554bd61f6501092826ae1769f0c9,4.0,2023-09-13 20:50:14.299556
15,4d8cda491802f484effcb6bb63448a05,3.3,2024-12-07 22:48:11.309036
129,a5602d1caf675b9a5d7557dc2df30a69,1.6,2024-04-04 09:18:37.367439
131,c53b21144756a838fd37a29a40bfbad9,4.4,2023-05-16 00:05:53.835253
18,c4585544ae14e1c81e56406375cc0ae7,3.7,2024-07-08 01:12:19.838341
61,964e4c61b581ffdad6717ceefe607910,1.5,2024-05-09 22:58:40.031665
146,4a70af668c92d92abeea8b767ab1a45a,3.3,2024-12-17 00:12:29.043121
11,c3fa788386d813db41254a45dd39c5e0,2.7,2024-04-29 19:14:50.487335
150,064bede34751f4855541bd2e22aa59ca,3.1,2024-12-18 06:07:21.241602
67,d282a5701735e1fb0018c09492b4c108,3.7,2024-03-26 11:12:17.618805
81,e11f5ac17aa105a585015dda9cab0174,2.1,2023-10-20 08:17:10.557498
34,d4a4e5eeec0fa59098e896a991b643fd,2.8,2023-09-16 18:06:38.175020
193,d98b073cf3f2a5b90de319ae910b08ee,1.0,2024-03-13 22:54:57.938357
160,23a6f1a4c9754e054d87e9619f287d5a,5.0,2025-04-16 06:00:57.026512
19,c7c82d99eed17a7452d3f3e41a1471b2,1.9,2024-05-19 12:02:28.825104
68,8422c1dac9b562e9a84fc10eed77af73,4.7,2024-11-27 08:43:20.060960
18,7f6fdaba71453d50e900810231069037,2.5,2024-06-20 15:58:13.667943
41,acacb95ac9323c8b2d0a18b6f8f16718,4.3,2025-02-03 04:35:45.324778
181,6c3a16ed502c4eed66ccc98cab75a867,3.4,2023-09-24 16:49:56.781551
168,02947d4163b246864c553d86fec2f62e,1.0,2024-11-07 19:41:11.781310
142,9718f7668f6d5909909a1fcd9166f8ee,4.7,2023-07-24 19:34:16.849481
27,1f5979b4793bdbe6bf347965443edf6a,2.1,2024-06-25 09:15:42.968220
28,62897f1bcbb2b122a074ed930adf7149,1.6,2024-04-07 21:04:11.570349
73,e2e2a3123317ed23f52804cf2bd01a00,3.9,2024-11-05 09:08:09.798788
53,4bfea72e0ec5941bc4cf17332ff71d2e,3.0,2024-12-02 13:38:26.754633
65,b2ee86f3f325539788163b7208dfbd04,1.4,2023-10-08 21:08:28.880856
109,275e5d1cd6c38f481dfafe2c54d1e835,1.2,2023-05-15 17:03:00.901097
86,5795e05321666b170c408741939fe707,3.5,2025-03-06 07:28:29.663800
68,5818cc6b67916a223a7179e5c28ac0df,4.0,2023-07-18 03:15:07.122758
142,20a478bc323d4310a189630af4fe6860,3.2,2024-10-06 05:15:27.199333
29,4f7b07bfdbbfdc3d2e6c5b460a29b56c,4.8,2024-01-21 20:44:29.562772
177,e295ba88d37076135e2302993aff1596,3.2,2024-10-10 17:57:37.339652
95,dc663ac6fc1f0fa3ee394b91220ba1d8,1.6,2023-07-25 12:18:21.133418
33,c51c7911085beade6119c51fe175079d,2.2,2025-03-19 22:06:49.174375
11,6d99a1a8378ae72893954d1f0d123d00,1.8,2024-06-17 02:57:50.979458
64,b0454cbd73aef3709b2ef58de4ed8ebc,2.4,2023-08-13 00:06:02.120614
144,f09e2b8c3eb4c688b47bd2b4ec0d0f79,4.9,2023-08-26 02:00:48.104247
192,8ded1b6f00238297feb420145ca6ab0b,4.7,2024-03-03 03:46:05.983477
61,58fc1e685afb7869099226722c373dbd,4.9,2023-10-18 14:00:58.351014
46,fc7eb750f3ef6ee091d63a529c4ac44a,1.1,2024-08-20 22:14:58.819449
189,0575a6602227b32f8137b85195653e02,4.1,2025-03-18 00:39:48.687465
106,9c74950303b177ca956912828ba5d10b,2.1,2024-03-24 21:04:42.222036
180,b19c1c42f1f190c98329bdc221ebb47a,2.5,2024-11-01 22:32:23.601102
10,,1.9,2024-01-26 01:55:32.993543
118,bb4759db469664b05dccdce2af116efa,2.2,2023-11-22 15:19:10.775354
59,4e241d861cc07638aaa951a903b7fa4a,1.1,2024-10-24 21:48:46.187335
50,c0ba0c10739fe274dc6df1b9546fcdee,2.3,2024-01-22 11:49:12.582624
18,7e7c0d3b7440053f03fb31c685c04bef,2.4,2024-03-26 20:57:44.207039
131,7b270a77b8b0b1e7e7f59746f63fb1ea,3.7,2024-08-25 08:13:52.726794
138,0679cffb6004c02e0c712f012cf223cb,4.8,2023-11-02 13:53:27.614999
30,76412e5876a52e1d2efea3d6448e710d,1.7,2024-02-20 21:33:44.589852
68,8501353b7d47bad5d813090fcf0d7add,1.4,2025-04-10 01:59:38.928450
112,1142c1608257c57ad38362f142353b14,3.9,2024-12-01 08:29:49.416881
81,03b115db9d42a003dd18d7eed3b7d1a0,3.4,2024-12-30 15:52:20.080264
131,3ba1c87e8f08e42fda46ab14d4bc83a7,2.5,2024-05-10 01:24:41.297916
148,338a1cdd7107515c9faf4bf4718a14bd,2.0,2023-09-24 09:15:53.534350
182,03b115db9d42a003dd18d7eed3b7d1a0,1.0,2024-05-15 21:39:01.460377
138,e7d315be3b75fd07d21e7abf22043fb7,2.5,2024-11-20 11:06:44.076033
18,425acb12e387247f5674eb01c5209ae0,3.5,2024-01-04 20:24:43.137126
170,904325ccbdb27ed3c76d1f87f040b98c,3.9,2024-03-23 03:13:49.501423
77,0c26086b7c3c4b351dbef0c4782cf90e,2.2,2023-12-23 15:53:44.141263
105,d45152be775933df472e6b86fd7a4d9c,2.6,2024-07-07 22:19:08.690732
76,a65ac5180961259e2ec869f869791dd3,1.5,2024-09-13 08:59:31.508132
108,70f301216d32060b44804f5660e3115e,3.7,2023-11-03 14:04:58.892100
45,4306b9ce2de45ec7f27db77d40a460d7,2.2,2025-01-12 12:32:33.682161
141,1705736792d82aa2f2d3caf1c07c53f4,2.2,2025-02-19 18:18:25.674691
54,e0a2ed02f788137da3619018ce0e5fd5,4.1,2024-09-14 07:00:00.113246
156,42123c9f14177bbb620b846c21585a98,2.9,2023-06-05 00:48:18.976121
114,7b28abbb50ddcdfaf47f75a62971cce6,3.0,2024-12-17 22:36:52.021843
189,29192ef389b1ab956a2366f2a276d721,3.6,2023-06-23 06:48:16.873683
73,ee870bb2eb7cc7b8f51847a9d3c570e0,3.7,2024-06-18 14:37:43.352316
159,92b3c038d390f38b253892adc2583560,1.4,2024-11-29 21:11:21.264699
193,a0bc56f65405d1b71e4ba3ab9092198f,3.7,2024-04-20 21:24:26.144809
58,36af81dcf81de7576f68fcc635ba5dc2,1.6,2023-09-30 02:18:25.378920
12,1bb35ffcec51895cd965996154e53cc1,4.9,2024-07-06 20:28:23.705303
157,fea202a051a0c325e64898b69a3f57f1,2.8,2024-11-21 12:03:16.882668
162,9a1ccc61a025b80db833b79a90268eb3,3.9,2023-07-24 00:19:01.802187
99,ba889fdfbb6634f3dcdedc6e650d7466,2.6,2024-08-02 07:08:53.374830
38,8f76e69c2f9b18a9c3460ef48230cce6,4.6,2023-12-04 08:04:58.066328
198,ece7a3c285e22580183a75e8b5b17b97,4.1,2023-09-22 23:49:28.880797
57,497b08bb82f5b8466d4bef4d2cb9a718,4.2,2024-06-29 18:24:26.953830
179,715cbd9d846b1448647e49b49026b070,2.9,2024-11-03 15:55:12.177011
143,f141d97ff5b08bf596581dc2dcf8c329,4.7,2023-06-06 10:43:42.345208
32,068077c3dffda9ab8e3369dec51bce33,1.5,2023-05-27 19:40:27.801758
119,a5602d1caf675b9a5d7557dc2df30a69,5.0,2024-09-27 17:28:16.162171
153,8f13473605a78b16c81e296240d9adc0,4.8,2023-08-28 01:26:08.948124
114,9976fa9c6b1b9913409e049684b27627,2.7,2024-11-29 01:41:32.781238
141,d6d320f6fd1ef58809c5e17352999a4b,4.6,2023-06-23 00:02:41.157840
191,72c08303f177e2b78864136c1d932245,2.8,2023-09-12 16:43:09.632945
193,b1d7c1709d99708d02bc7afff4128d61,4.4,2024-03-04 22:11:37.856635
71,0177165a8405994e3794e373da46d3f4,2.9,2023-12-04 00:29:53.719337
62,bb8aa1ecf75e9792953b43ff9045b9b7,2.8,2024-12-06 04:48:33.409658
183,0faf4d3522d7fc24c0d7e1c57dc0d969,1.9,2024-11-04 22:10:09.209320
86,c316567149c8d6f016a62044def65bdc,4.6,2024-05-07 15:53:53.166621
21,e2c40f33a351bb629ec3a36b025fd776,1.6,2024-12-10 12:32:47.721889
99,60ee9ad88551215a98dfd3b5af5fd358,3.8,2023-04-25 04:38:16.417383
17,6a12489820da4efa2ee078fec8674d2e,2.6,2024-09-07 10:58:57.385188
139,7b9aaee1ab9fcbc1052b5f670ae8edcf,2.7,2024-12-11 02:19:48.209094
53,f38d8af5122ff24291070e40760e22be,2.6,2023-07-06 08:40:23.229483
198,363c878fe7fee933ecd598273bee02a6,4.4,2025-02-20 21:52:24.346376
196,24798a18719c378e3523ece6bdb629c3,2.9,2023-06-13 14:41:31.296329
91,406339fe919c2490ad4f608c437cc755,4.0,2025-02-08 02:18:50.369486
108,29ecdbc29d688e58f0d029caa37fa43c,4.0,2023-11-05 21:30:49.719385
140,029d4e1edd3cac87f36b3dd26b39ab13,3.0,2023-10-01 13:52:15.099572
70,a230a44d5976a8fd59bb5ecbb03bd23d,2.9,2023-08-28 11:04:17.547028
100,3c9be72afa2f7bdc611b362dc7947e02,3.7,2024-07-25 04:42:10.377634
104,3cb9340efedb9779a4055f11b7e817d6,4.4,2023-11-12 18:49:02.539366
33,31e7a737325af234e6ba10c69a24ce3a,1.1,2023-12-22 21:38:57.098497
101,5544e1ee830c84d521dcab5b0838c2fe,3.7,2023-10-27 13:51:23.146741
22,3e1cf1eef68d34ca9a04139473b74122,1.5,2024-08-25 03:09:16.163441
119,768510147bfc102505cf0af9df837a5e,1.2,2023-05-22 06:30:03.197720
98,154ba74912e898d30322d35d70252e8b,1.8,2023-04-30 05:12:27.489641
84,bf2d7ef7e1988dca76f9eed549535b0c,4.0,2025-01-11 21:34:55.610416
98,4c2ad17c158d12201a91ec785c068747,4.0,2023-09-18 12:18:01.182455
108,1332b4499875face596f68fbaeb94dee,4.3,2024-09-16 18:17:27.297846
121,0a8b9ea8d634d2ee422afd2358c4c828,4.0,2024-07-31 02:00:28.440761
14,bb4759db469664b05dccdce2af116efa,1.9,2023-12-15 03:45:40.105008
18,8880de916ca8b5d21e7e720ef9edcd25,4.0,2023-07-15 11:08:54.216195
64,33034cae5dd05173bf9f379ea810447f,4.4,2024-05-01 19:11:34.732317
160,60ee9ad88551215a98dfd3b5af5fd358,2.0,2024-12-22 07:10:12.707714
122,c2013709ffcf3a43c42cb77ae157eaad,3.3,2023-05-28 02:03:13.393045
56,555381070117ef2f8a0bfc4ec33fbcca,3.8,2025-02-11 00:24:39.156377
197,02d6da0480bb0dbda5f0b1728e748162,1.7,2024-08-28 06:02:06.858321
156,c2013709ffcf3a43c42cb77ae157eaad,4.1,2023-08-10 08:49:18.444553
42,8ce284d777064b2d4c44eeb6a064de67,1.4,2025-02-02 13:47:09.792363
7,b9452d1aced7c2e2d29425406f9cfd3b,3.3,2025-01-29 15:07:40.356971
97,139b5e71950dea68a1762743c404c7b7,4.8,2024-03-21 22:49:11.245108
51,344f6355705897d483233d6018da6d9c,3.4,2023-10-03 03:14:37.571902
161,f5ed03d0f32f6dffde776d3653f67bbc,1.4,2025-01-23 16:23:13.334972
198,65e16448484d85068c5d9904ffc0a565,4.4,2023-07-25 05:08:28.120431
154,c9cb3dac124a4c0a5d45f35bce0db002,4.2,2024-04-01 02:28:59.689622
145,26e84dca768754cd024fbc797ff61c31,2.4,2023-11-01 03:27:28.942522
110,42ad479449638052a9ad9b13aa017b48,1.3,2024-06-30 06:15:20.995347
166,f74ab1d3a1ff5ef088293d5741431382,1.1,2024-07-10 12:06:10.298227
108,b360633780227e753b3baa08f4070da3,1.4,2024-07-16 18:05:34.927345
93,36c3f94c8a6215995d0695f5b2fa671e,3.8,2025-04-07 10:06:41.916790
112,497b08bb82f5b8466d4bef4d2cb9a718,3.9,2024-01-30 23:43:18.942718
167,cabf6a44807863449375ab707f2d4e9c,3.5,2024-08-10 02:39:54.021392
138,fa6a11223ecd8d8a07cab90c8be19d97,2.9,2024-12-07 19:08:54.603269
188,d2eeb40c7bef1191bb180195c5af4b95,2.3,2023-12-19 06:30:15.776483
63,5e1cc891435fd7ba0b2c361c560d8d22,2.1,2023-09-24 00:49:18.721675
116,4b991c7abed0d6e309ec8dda88279b28,4.0,2024-09-19 19:11:29.069012
146,70f301216d32060b44804f5660e3115e,2.3,2024-12-21 03:59:59.639302
127,4a7dec206a80fbc4183f773b4ef3f120,1.7,2024-03-07 17:19:00.131740
55,ce7885e577854ccba61712f6629daf58,4.2,2025-01-15 00:43:09.096866
88,fcf493de00608318ea015524f015fd14,4.5,2023-05-27 13:14:52.673494
180,66f987cbf54325fe35d69b1bb163a6c9,3.2,2024-10-11 00:16:40.858004
133,ccf404b39c41f7cb90867564ca235478,1.3,2024-12-12 14:53:06.989961
185,f09e2b8c3eb4c688b47bd2b4ec0d0f79,3.0,2024-05-12 08:47:17.014908
195,45d7b4734093625126a8b871d11f5d56,3.8,2025-01-30 07:35:06.772409
166,ee127643e9d07be488f1acfa8557083a,2.8,2024-07-02 10:28:17.201622
5,147a7e75e8cd1441893645a568615098,2.2,2024-09-05 07:05:49.829923
104,a011a86a5e27ad1152c46cab8a3c23c2,2.2,2023-06-09 14:24:16.274066
149,02d6da0480bb0dbda5f0b1728e748162,2.9,2023-12-13 07:36:23.692898
136,70b5d84df02174bebe45ca9734d19de1,2.7,2023-10-20 04:37:19.426163
191,64e3cbc96547fa8777e180435052cf43,2.3,2025-03-04 13:20:58.620728
180,709940b05361ad4f150c4402a224533a,2.1,2025-01-20 01:39:45.723526
65,7bc3768896781e8ea95e6b5b3c6a7591,1.5,2023-10-04 14:33:26.662508
50,a1c666ce888e1bed9c897e82ce676cc6,1.5,2025-02-17 14:55:16.569704
138,d630be0f7aba340c9fb84158a805226e,1.8,2024-12-04 13:31:39.343651
190,069106df9853b5d7602f82ebc52e51ca,2.1,2023-08-22 07:11:26.556609
151,db75d6c413138757f8ae2eacb35958b7,3.4,2025-03-10 03:52:47.182687
26,0fcf0c3de6a5981be3587f145ecb3bde,2.2,2024-06-14 10:52:18.607028
93,4fb1563f06f3f7a071b3146da870d5f2,2.2,2023-08-10 07:46:02.409989
182,31e7a737325af234e6ba10c69a24ce3a,1.5,2024-03-25 02:38:45.969038
12,b3a1431c58a576808af1fac0b3786dc1,3.2,2023-12-07 21:21:31.920781
179,5df55029e13e708c24550566f5842637,3.6,2023-11-10 12:06:06.538566
193,ee127643e9d07be488f1acfa8557083a,1.4,2024-03-23 03:55:04.831872
4,7dbb4a7af71c8516c617ee12756be662,2.1,2023-10-09 22:17:26.268247
123,05f4b7234fa8d0ad0d5b997e902928b2,2.4,2025-02-08 05:47:22.048572
14,1403b6484c3d8df6d6706a1041e90617,4.8,2024-12-22 06:30:10.838948
123,2879a347c340bafe828357e8588d13b2,4.3,2025-02-13 02:01:08.422916
103,5a9fbc60c8594974c0c924c50cb6441f,1.3,2023-11-18 00:52:58.277022
162,2d4f19f924e14e9f8900d8bb8e10014d,1.6,2024-12-14 16:31:02.712583
145,5945a3ab62931a0b3c1b259a6b51aaaa,1.3,2024-01-05 07:03:24.117078
64,672994b03fd9d1daf658dc0154f3aa2d,3.2,2024-01-04 10:21:27.440773
107,d66ff3daea3cdf83b0db89421f383a7c,4.1,2024-10-10 12:47:38.906771
98,b5df2287c7627a20328cee7dc5674c1a,4.6,2024-07-18 01:25:52.370013
77,4de389f9908246c671020909514bbbf5,2.2,2023-08-27 22:14:47.957109
159,306badb77c91de645d1b53f76d0f00b3,3.4,2024-08-15 21:34:48.187640
190,d9b7db02d1b5802c4e8f1f77498f7dff,4.8,2023-10-25 13:59:40.036889
54,29fad49b1798f5d4dc702535288009ca,2.1,2023-11-01 23:23:04.466878
21,47db56ac4f0643ecb1e5567f49f978b2,2.0,2023-12-31 19:00:19.409716
142,a0ab2837c86843132569bc7fc2eb98e5,1.6,2025-03-30 02:04:30.567860
105,b5df2287c7627a20328cee7dc5674c1a,3.8,2024-03-02 18:42:36.587352
121,c825e0854849ab9f1b1d8868216806fe,1.1,2025-02-19 23:56:03.186629
74,11bf4898551a578a04e19fb5825428e9,3.8,2024-09-03 04:16:44.956824
117,d7fce76e6b8ae3089a5fc3930e1d25e2,3.7,2024-11-02 19:13:37.575851
68,cee049bd016cdd4cbb152529cc80b579,2.7,2025-02-22 13:04:27.747295
140,1dbbbf158233faeb944f29d2f0500ecd,3.6,2024-03-15 12:44:16.864143
69,bcccbd13c6915e4a72eaad1c31432ee4,1.3,2024-06-01 22:19:45.939896
43,0a6c082e969568e4c9ef26278c55e861,3.4,2024-07-07 11:53:42.824113
146,39737a74422bacdaa59a0a6130cdf2af,2.8,2023-08-13 12:42:52.279674
120,5945a3ab62931a0b3c1b259a6b51aaaa,3.8,2023-05-18 09:37:19.728866
70,284c799f48b3a56e9e41e2d0ff99899b,3.2,2023-07-15 05:01:55.205710
113,c53b21144756a838fd37a29a40bfbad9,3.4,2024-03-15 18:04:24.020293
111,46b1955a690074174934bdd47c70b7d6,3.4,2024-05-11 00:42:43.538224
7,b00959c25cefbc5c62bd502639c412f2,1.9,2024-06-17 01:08:15.367301
173,de58b4c75415a49999ec873678eb5c92,5.0,2023-08-13 22:29:11.203694
173,9f822600b4ba2578f574438625e74b17,3.3,2023-08-30 11:51:24.263432
196,0d9fb4d885cb825f9ff85112a994e2c7,2.9,2024-02-05 08:07:42.580026
167,d9aca634b6359303ddde76b86f66bfe6,4.7,2025-02-03 21:17:19.015754
47,a230a44d5976a8fd59bb5ecbb03bd23d,3.5,2024-11-01 05:44:04.226946
126,7a11ccaa6c62d6e08b8a68ff26fc13b0,2.9,2024-01-06 02:26:26.752404
105,70a8b48f8894374784dab0fdc3ae324a,2.3,2023-08-27 16:25:12.592711
27,601bf6deb21bf22876b195b083a15dcc,2.3,2025-02-03 14:59:19.394678
178,ba1b5327b0b7d86c02ecc4afb94842f1,2.2,2023-12-07 01:38:54.243020
103,92aa41d36a01bd4255970fba36fb18f9,1.1,2023-04-24 22:30:16.047623
23,63affdc580aa70ed949c25cc99ef4abf,2.0,2025-03-07 21:10:55.680665
30,ed924c75effe36eee228e8d0204d80d5,4.5,2025-03-19 08:56:42.289289
1,49933c50fee5039cb71666760c6d6588,2.8,2025-03-30 20:41:53.650946
14,a24c986648e73fe392add3163a920eee,3.1,2023-12-09 13:10:49.947694
160,a9e1dbf4381d4924f8866b06e1b0dac5,3.5,2023-10-27 04:59:26.239583
195,02324c122b9a3706ddd1bc2e05149d89,1.8,2023-05-17 15:13:11.340359
141,3b96033635b5a4c4755ac3999dbfc3ee,4.7,2023-04-19 19:20:13.918954
113,c6df5743a0a734939d38bf63b6aa2612,1.5,2024-12-19 19:58:58.991535
162,c8c2d840ae71cf2305735f5f94526c95,3.8,2024-10-20 12:37:02.515564
80,2a56fe99e260b53d241b260c96f254bd,1.1,2025-01-01 06:58:50.575271
105,147a7e75e8cd1441893645a568615098,1.9,2023-10-22 23:59:20.385838
30,2fc4deffdc603cfc4d053e5c8811c832,4.8,2024-09-01 03:36:37.787475
166,b874b819ae76b076ea0a0e9f9e00e750,3.0,2024-07-08 17:01:58.673690
184,8f8e619d8a7e24ae41707419b553028d,3.0,2024-06-16 08:21:07.366371
70,c7da8a7f4e6ec82c71653b2cb4b703cc,4.3,2024-12-13 21:29:19.900671
121,4b991c7abed0d6e309ec8dda88279b28,2.8,2023-09-04 04:31:43.001310
38,17e3b4eecde123c45415328d69f5c954,1.8,2024-08-23 01:33:33.246525
154,9ec0a9c71e5ef6e142b5368ce5d656a3,4.0,2023-12-03 18:22:05.844771
35,d18a324645fd5a131ee178dc74e88f5b,2.1,2024-11-25 16:44:13.465788
107,b400638e27709663d33ac89c0164d1e3,4.7,2024-07-22 19:43:05.361902
130,3f4444806945e97599a50976eef58f94,4.3,2023-08-13 00:56:23.304073
73,406339fe919c2490ad4f608c437cc755,4.3,2024-07-10 05:19:52.111033
149,e8646d948474ec896cee46ed471dfab7,4.5,2024-07-01 18:12:18.208539
